Cell Type,TF/HM,Read Type,BAM URL,PEAKS_URL
GM12878,NR2F1,Paired,https://www.encodeproject.org/files/ENCFF342HIU/@@download/ENCFF342HIU.bam,https://www.encodeproject.org/files/ENCFF878DLA/@@download/ENCFF878DLA.bed.gz
K562,ZEB2,Paired,https://www.encodeproject.org/files/ENCFF852GJO/@@download/ENCFF852GJO.bam,https://www.encodeproject.org/files/ENCFF597MUA/@@download/ENCFF597MUA.bed.gz
K562,ZEB2,Paired,https://www.encodeproject.org/files/ENCFF875HFU/@@download/ENCFF875HFU.bam,https://www.encodeproject.org/files/ENCFF597MUA/@@download/ENCFF597MUA.bed.gz
K562,ZEB2,Paired,https://www.encodeproject.org/files/ENCFF667HER/@@download/ENCFF667HER.bam,https://www.encodeproject.org/files/ENCFF597MUA/@@download/ENCFF597MUA.bed.gz
K562,ZEB2,Paired,https://www.encodeproject.org/files/ENCFF167RGS/@@download/ENCFF167RGS.bam,https://www.encodeproject.org/files/ENCFF597MUA/@@download/ENCFF597MUA.bed.gz
GM12878,ATF2,Paired,https://www.encodeproject.org/files/ENCFF162ZVX/@@download/ENCFF162ZVX.bam,https://www.encodeproject.org/files/ENCFF147CFU/@@download/ENCFF147CFU.bed.gz
GM12878,ATF2,Paired,https://www.encodeproject.org/files/ENCFF780VWO/@@download/ENCFF780VWO.bam,https://www.encodeproject.org/files/ENCFF147CFU/@@download/ENCFF147CFU.bed.gz
K562,NFRKB,Paired,https://www.encodeproject.org/files/ENCFF222SHU/@@download/ENCFF222SHU.bam,https://www.encodeproject.org/files/ENCFF674FOQ/@@download/ENCFF674FOQ.bed.gz
K562,NFRKB,Paired,https://www.encodeproject.org/files/ENCFF239DXH/@@download/ENCFF239DXH.bam,https://www.encodeproject.org/files/ENCFF674FOQ/@@download/ENCFF674FOQ.bed.gz
K562,NFRKB,Paired,https://www.encodeproject.org/files/ENCFF999WUJ/@@download/ENCFF999WUJ.bam,https://www.encodeproject.org/files/ENCFF674FOQ/@@download/ENCFF674FOQ.bed.gz
K562,NFRKB,Paired,https://www.encodeproject.org/files/ENCFF719VRZ/@@download/ENCFF719VRZ.bam,https://www.encodeproject.org/files/ENCFF674FOQ/@@download/ENCFF674FOQ.bed.gz
GM12878,PAX8,Paired,https://www.encodeproject.org/files/ENCFF827JLT/@@download/ENCFF827JLT.bam,https://www.encodeproject.org/files/ENCFF350LWS/@@download/ENCFF350LWS.bed.gz
GM12878,PAX8,Paired,https://www.encodeproject.org/files/ENCFF400NRC/@@download/ENCFF400NRC.bam,https://www.encodeproject.org/files/ENCFF350LWS/@@download/ENCFF350LWS.bed.gz
K562 genetically modified using stable transfection,eGFP-PTTG1,Paired,https://www.encodeproject.org/files/ENCFF320XMR/@@download/ENCFF320XMR.bam,https://www.encodeproject.org/files/ENCFF981LHO/@@download/ENCFF981LHO.bed.gz
K562 genetically modified using stable transfection,eGFP-PTTG1,Paired,https://www.encodeproject.org/files/ENCFF860REV/@@download/ENCFF860REV.bam,https://www.encodeproject.org/files/ENCFF981LHO/@@download/ENCFF981LHO.bed.gz
K562,EP400,Paired,https://www.encodeproject.org/files/ENCFF131SBW/@@download/ENCFF131SBW.bam,https://www.encodeproject.org/files/ENCFF986DDI/@@download/ENCFF986DDI.bed.gz
K562,EP400,Paired,https://www.encodeproject.org/files/ENCFF773WIK/@@download/ENCFF773WIK.bam,https://www.encodeproject.org/files/ENCFF986DDI/@@download/ENCFF986DDI.bed.gz
K562 genetically modified using stable transfection,eGFP-KLF1,Paired,https://www.encodeproject.org/files/ENCFF415SRB/@@download/ENCFF415SRB.bam,https://www.encodeproject.org/files/ENCFF830SMA/@@download/ENCFF830SMA.bed.gz
K562 genetically modified using stable transfection,eGFP-KLF1,Paired,https://www.encodeproject.org/files/ENCFF929AIJ/@@download/ENCFF929AIJ.bam,https://www.encodeproject.org/files/ENCFF830SMA/@@download/ENCFF830SMA.bed.gz
K562,SAP30,Paired,https://www.encodeproject.org/files/ENCFF000CBT/@@download/ENCFF000CBT.bam,https://www.encodeproject.org/files/ENCFF643AZY/@@download/ENCFF643AZY.bed.gz
K562,SAP30,Paired,https://www.encodeproject.org/files/ENCFF548SYQ/@@download/ENCFF548SYQ.bam,https://www.encodeproject.org/files/ENCFF643AZY/@@download/ENCFF643AZY.bed.gz
K562,SAP30,Paired,https://www.encodeproject.org/files/ENCFF187CGT/@@download/ENCFF187CGT.bam,https://www.encodeproject.org/files/ENCFF643AZY/@@download/ENCFF643AZY.bed.gz
K562,SUPT5H,Paired,https://www.encodeproject.org/files/ENCFF261LPC/@@download/ENCFF261LPC.bam,https://www.encodeproject.org/files/ENCFF452CEM/@@download/ENCFF452CEM.bed.gz
K562,SUPT5H,Paired,https://www.encodeproject.org/files/ENCFF204XLM/@@download/ENCFF204XLM.bam,https://www.encodeproject.org/files/ENCFF452CEM/@@download/ENCFF452CEM.bed.gz
K562,ATF7,Paired,https://www.encodeproject.org/files/ENCFF899KBZ/@@download/ENCFF899KBZ.bam,https://www.encodeproject.org/files/ENCFF611BUY/@@download/ENCFF611BUY.bed.gz
K562,ATF7,Paired,https://www.encodeproject.org/files/ENCFF796HOG/@@download/ENCFF796HOG.bam,https://www.encodeproject.org/files/ENCFF611BUY/@@download/ENCFF611BUY.bed.gz
GM12878,MLLT1,Paired,https://www.encodeproject.org/files/ENCFF656OGK/@@download/ENCFF656OGK.bam,https://www.encodeproject.org/files/ENCFF966NTL/@@download/ENCFF966NTL.bed.gz
GM12878,MLLT1,Paired,https://www.encodeproject.org/files/ENCFF069GGB/@@download/ENCFF069GGB.bam,https://www.encodeproject.org/files/ENCFF966NTL/@@download/ENCFF966NTL.bed.gz
K562,CHAMP1,Paired,https://www.encodeproject.org/files/ENCFF550FBR/@@download/ENCFF550FBR.bam,https://www.encodeproject.org/files/ENCFF553YOE/@@download/ENCFF553YOE.bed.gz
K562,CHAMP1,Paired,https://www.encodeproject.org/files/ENCFF592CXW/@@download/ENCFF592CXW.bam,https://www.encodeproject.org/files/ENCFF553YOE/@@download/ENCFF553YOE.bed.gz
GM12878,ETV6,Paired,https://www.encodeproject.org/files/ENCFF218VQM/@@download/ENCFF218VQM.bam,https://www.encodeproject.org/files/ENCFF862QRJ/@@download/ENCFF862QRJ.bed.gz
GM12878,ETV6,Paired,https://www.encodeproject.org/files/ENCFF102NUJ/@@download/ENCFF102NUJ.bam,https://www.encodeproject.org/files/ENCFF862QRJ/@@download/ENCFF862QRJ.bed.gz
K562,THRAP3,Paired,https://www.encodeproject.org/files/ENCFF404KGA/@@download/ENCFF404KGA.bam,https://www.encodeproject.org/files/ENCFF196BYO/@@download/ENCFF196BYO.bed.gz
K562,THRAP3,Paired,https://www.encodeproject.org/files/ENCFF894UKH/@@download/ENCFF894UKH.bam,https://www.encodeproject.org/files/ENCFF196BYO/@@download/ENCFF196BYO.bed.gz
K562,NR2F1,Paired,https://www.encodeproject.org/files/ENCFF883QAC/@@download/ENCFF883QAC.bam,https://www.encodeproject.org/files/ENCFF224GWU/@@download/ENCFF224GWU.bed.gz
K562,NR2F1,Paired,https://www.encodeproject.org/files/ENCFF056YEU/@@download/ENCFF056YEU.bam,https://www.encodeproject.org/files/ENCFF224GWU/@@download/ENCFF224GWU.bed.gz
GM12878,NFATC3,Paired,https://www.encodeproject.org/files/ENCFF706FSL/@@download/ENCFF706FSL.bam,https://www.encodeproject.org/files/ENCFF452APP/@@download/ENCFF452APP.bed.gz
GM12878,NFATC3,Paired,https://www.encodeproject.org/files/ENCFF254KPP/@@download/ENCFF254KPP.bam,https://www.encodeproject.org/files/ENCFF452APP/@@download/ENCFF452APP.bed.gz
GM12878,NFATC3,Paired,https://www.encodeproject.org/files/ENCFF302UOS/@@download/ENCFF302UOS.bam,https://www.encodeproject.org/files/ENCFF452APP/@@download/ENCFF452APP.bed.gz
K562,PHB2,Paired,https://www.encodeproject.org/files/ENCFF640KEQ/@@download/ENCFF640KEQ.bam,https://www.encodeproject.org/files/ENCFF508MDN/@@download/ENCFF508MDN.bed.gz
K562,PHB2,Paired,https://www.encodeproject.org/files/ENCFF518TII/@@download/ENCFF518TII.bam,https://www.encodeproject.org/files/ENCFF508MDN/@@download/ENCFF508MDN.bed.gz
K562,ATF3,Paired,https://www.encodeproject.org/files/ENCFF606TFQ/@@download/ENCFF606TFQ.bam,https://www.encodeproject.org/files/ENCFF164BVB/@@download/ENCFF164BVB.bed.gz
K562,ATF3,Paired,https://www.encodeproject.org/files/ENCFF512OEJ/@@download/ENCFF512OEJ.bam,https://www.encodeproject.org/files/ENCFF164BVB/@@download/ENCFF164BVB.bed.gz
K562,PHF21A,Paired,https://www.encodeproject.org/files/ENCFF647GNO/@@download/ENCFF647GNO.bam,https://www.encodeproject.org/files/ENCFF700GJA/@@download/ENCFF700GJA.bed.gz
K562,PHF21A,Paired,https://www.encodeproject.org/files/ENCFF376ISC/@@download/ENCFF376ISC.bam,https://www.encodeproject.org/files/ENCFF700GJA/@@download/ENCFF700GJA.bed.gz
K562,NCOA2,Paired,https://www.encodeproject.org/files/ENCFF567ICY/@@download/ENCFF567ICY.bam,https://www.encodeproject.org/files/ENCFF809LWB/@@download/ENCFF809LWB.bed.gz
K562,NCOA2,Paired,https://www.encodeproject.org/files/ENCFF413UYN/@@download/ENCFF413UYN.bam,https://www.encodeproject.org/files/ENCFF809LWB/@@download/ENCFF809LWB.bed.gz
K562,NCOA2,Paired,https://www.encodeproject.org/files/ENCFF266NEQ/@@download/ENCFF266NEQ.bam,https://www.encodeproject.org/files/ENCFF809LWB/@@download/ENCFF809LWB.bed.gz
K562,NCOA2,Paired,https://www.encodeproject.org/files/ENCFF571KDO/@@download/ENCFF571KDO.bam,https://www.encodeproject.org/files/ENCFF809LWB/@@download/ENCFF809LWB.bed.gz
K562,SOX6,Paired,https://www.encodeproject.org/files/ENCFF627HTL/@@download/ENCFF627HTL.bam,https://www.encodeproject.org/files/ENCFF954EOW/@@download/ENCFF954EOW.bed.gz
K562,SOX6,Paired,https://www.encodeproject.org/files/ENCFF952MSU/@@download/ENCFF952MSU.bam,https://www.encodeproject.org/files/ENCFF954EOW/@@download/ENCFF954EOW.bed.gz
K562 genetically modified using stable transfection,eGFP-NFE2L1,Paired,https://www.encodeproject.org/files/ENCFF835OKA/@@download/ENCFF835OKA.bam,https://www.encodeproject.org/files/ENCFF771POP/@@download/ENCFF771POP.bed.gz
K562 genetically modified using stable transfection,eGFP-NFE2L1,Paired,https://www.encodeproject.org/files/ENCFF612OEV/@@download/ENCFF612OEV.bam,https://www.encodeproject.org/files/ENCFF771POP/@@download/ENCFF771POP.bed.gz
K562 genetically modified using stable transfection,eGFP-HDAC8,Paired,https://www.encodeproject.org/files/ENCFF317AJS/@@download/ENCFF317AJS.bam,https://www.encodeproject.org/files/ENCFF867FAH/@@download/ENCFF867FAH.bed.gz
K562 genetically modified using stable transfection,eGFP-HDAC8,Paired,https://www.encodeproject.org/files/ENCFF301KAZ/@@download/ENCFF301KAZ.bam,https://www.encodeproject.org/files/ENCFF867FAH/@@download/ENCFF867FAH.bed.gz
K562,RNF2,Paired,https://www.encodeproject.org/files/ENCFF719JNQ/@@download/ENCFF719JNQ.bam,https://www.encodeproject.org/files/ENCFF789DUE/@@download/ENCFF789DUE.bed.gz
K562,RNF2,Paired,https://www.encodeproject.org/files/ENCFF457GMM/@@download/ENCFF457GMM.bam,https://www.encodeproject.org/files/ENCFF789DUE/@@download/ENCFF789DUE.bed.gz
K562,RNF2,Paired,https://www.encodeproject.org/files/ENCFF359FMP/@@download/ENCFF359FMP.bam,https://www.encodeproject.org/files/ENCFF789DUE/@@download/ENCFF789DUE.bed.gz
K562,RNF2,Paired,https://www.encodeproject.org/files/ENCFF842SKP/@@download/ENCFF842SKP.bam,https://www.encodeproject.org/files/ENCFF789DUE/@@download/ENCFF789DUE.bed.gz
K562,DPF2,Paired,https://www.encodeproject.org/files/ENCFF344FYF/@@download/ENCFF344FYF.bam,https://www.encodeproject.org/files/ENCFF403MEX/@@download/ENCFF403MEX.bed.gz
K562,DPF2,Paired,https://www.encodeproject.org/files/ENCFF949SZU/@@download/ENCFF949SZU.bam,https://www.encodeproject.org/files/ENCFF403MEX/@@download/ENCFF403MEX.bed.gz
K562,ARID1B,Paired,https://www.encodeproject.org/files/ENCFF390AYA/@@download/ENCFF390AYA.bam,https://www.encodeproject.org/files/ENCFF549JYE/@@download/ENCFF549JYE.bed.gz
K562,ARID1B,Paired,https://www.encodeproject.org/files/ENCFF919XGC/@@download/ENCFF919XGC.bam,https://www.encodeproject.org/files/ENCFF549JYE/@@download/ENCFF549JYE.bed.gz
K562,DDX20,Paired,https://www.encodeproject.org/files/ENCFF416DWT/@@download/ENCFF416DWT.bam,https://www.encodeproject.org/files/ENCFF390GHC/@@download/ENCFF390GHC.bed.gz
K562,DDX20,Paired,https://www.encodeproject.org/files/ENCFF539AVI/@@download/ENCFF539AVI.bam,https://www.encodeproject.org/files/ENCFF390GHC/@@download/ENCFF390GHC.bed.gz
K562,MCM2,Paired,https://www.encodeproject.org/files/ENCFF216IMH/@@download/ENCFF216IMH.bam,https://www.encodeproject.org/files/ENCFF322PWJ/@@download/ENCFF322PWJ.bed.gz
K562,MCM2,Paired,https://www.encodeproject.org/files/ENCFF377LXP/@@download/ENCFF377LXP.bam,https://www.encodeproject.org/files/ENCFF322PWJ/@@download/ENCFF322PWJ.bed.gz
K562,SP1,Paired,https://www.encodeproject.org/files/ENCFF545HSY/@@download/ENCFF545HSY.bam,https://www.encodeproject.org/files/ENCFF422VXS/@@download/ENCFF422VXS.bed.gz
K562,SP1,Paired,https://www.encodeproject.org/files/ENCFF305PIE/@@download/ENCFF305PIE.bam,https://www.encodeproject.org/files/ENCFF422VXS/@@download/ENCFF422VXS.bed.gz
K562,ARNT,Paired,https://www.encodeproject.org/files/ENCFF077QLY/@@download/ENCFF077QLY.bam,https://www.encodeproject.org/files/ENCFF333QJD/@@download/ENCFF333QJD.bed.gz
K562,ARNT,Paired,https://www.encodeproject.org/files/ENCFF558XCY/@@download/ENCFF558XCY.bam,https://www.encodeproject.org/files/ENCFF333QJD/@@download/ENCFF333QJD.bed.gz
K562,BRCA1,Paired,https://www.encodeproject.org/files/ENCFF672AOG/@@download/ENCFF672AOG.bam,https://www.encodeproject.org/files/ENCFF302RJE/@@download/ENCFF302RJE.bed.gz
K562,BRCA1,Paired,https://www.encodeproject.org/files/ENCFF593YDQ/@@download/ENCFF593YDQ.bam,https://www.encodeproject.org/files/ENCFF302RJE/@@download/ENCFF302RJE.bed.gz
GM12878,ZNF24,Paired,https://www.encodeproject.org/files/ENCFF241LQC/@@download/ENCFF241LQC.bam,https://www.encodeproject.org/files/ENCFF956UUX/@@download/ENCFF956UUX.bed.gz
GM12878,ZNF24,Paired,https://www.encodeproject.org/files/ENCFF431JBK/@@download/ENCFF431JBK.bam,https://www.encodeproject.org/files/ENCFF956UUX/@@download/ENCFF956UUX.bed.gz
K562 genetically modified using stable transfection,eGFP-POLR2H,Paired,https://www.encodeproject.org/files/ENCFF995XPS/@@download/ENCFF995XPS.bam,https://www.encodeproject.org/files/ENCFF642AZQ/@@download/ENCFF642AZQ.bed.gz
K562 genetically modified using stable transfection,eGFP-POLR2H,Paired,https://www.encodeproject.org/files/ENCFF800BIH/@@download/ENCFF800BIH.bam,https://www.encodeproject.org/files/ENCFF642AZQ/@@download/ENCFF642AZQ.bed.gz
K562,NR0B1,Paired,https://www.encodeproject.org/files/ENCFF458QFF/@@download/ENCFF458QFF.bam,https://www.encodeproject.org/files/ENCFF531NQP/@@download/ENCFF531NQP.bed.gz
K562,NR0B1,Paired,https://www.encodeproject.org/files/ENCFF306NYS/@@download/ENCFF306NYS.bam,https://www.encodeproject.org/files/ENCFF531NQP/@@download/ENCFF531NQP.bed.gz
GM12878,IRF3,Paired,https://www.encodeproject.org/files/ENCFF938ZZA/@@download/ENCFF938ZZA.bam,https://www.encodeproject.org/files/ENCFF294PGV/@@download/ENCFF294PGV.bed.gz
GM12878,IRF3,Paired,https://www.encodeproject.org/files/ENCFF288FXI/@@download/ENCFF288FXI.bam,https://www.encodeproject.org/files/ENCFF294PGV/@@download/ENCFF294PGV.bed.gz
K562 genetically modified using stable transfection,eGFP-MAFG,Paired,https://www.encodeproject.org/files/ENCFF345UYZ/@@download/ENCFF345UYZ.bam,https://www.encodeproject.org/files/ENCFF703AYW/@@download/ENCFF703AYW.bed.gz
K562 genetically modified using stable transfection,eGFP-MAFG,Paired,https://www.encodeproject.org/files/ENCFF743FRI/@@download/ENCFF743FRI.bam,https://www.encodeproject.org/files/ENCFF703AYW/@@download/ENCFF703AYW.bed.gz
GM12878,NFXL1,Paired,https://www.encodeproject.org/files/ENCFF938PVW/@@download/ENCFF938PVW.bam,https://www.encodeproject.org/files/ENCFF044ASF/@@download/ENCFF044ASF.bed.gz
GM12878,NFXL1,Paired,https://www.encodeproject.org/files/ENCFF837JGZ/@@download/ENCFF837JGZ.bam,https://www.encodeproject.org/files/ENCFF044ASF/@@download/ENCFF044ASF.bed.gz
K562,MCM7,Paired,https://www.encodeproject.org/files/ENCFF116JML/@@download/ENCFF116JML.bam,https://www.encodeproject.org/files/ENCFF286BGV/@@download/ENCFF286BGV.bed.gz
K562,MCM7,Paired,https://www.encodeproject.org/files/ENCFF425DVG/@@download/ENCFF425DVG.bam,https://www.encodeproject.org/files/ENCFF286BGV/@@download/ENCFF286BGV.bed.gz
K562,MCM7,Paired,https://www.encodeproject.org/files/ENCFF871FHN/@@download/ENCFF871FHN.bam,https://www.encodeproject.org/files/ENCFF286BGV/@@download/ENCFF286BGV.bed.gz
K562,MCM7,Paired,https://www.encodeproject.org/files/ENCFF477POF/@@download/ENCFF477POF.bam,https://www.encodeproject.org/files/ENCFF286BGV/@@download/ENCFF286BGV.bed.gz
K562,MCM7,Paired,https://www.encodeproject.org/files/ENCFF143XTI/@@download/ENCFF143XTI.bam,https://www.encodeproject.org/files/ENCFF286BGV/@@download/ENCFF286BGV.bed.gz
K562,MCM7,Paired,https://www.encodeproject.org/files/ENCFF640FIB/@@download/ENCFF640FIB.bam,https://www.encodeproject.org/files/ENCFF286BGV/@@download/ENCFF286BGV.bed.gz
K562,GTF2F1,Paired,https://www.encodeproject.org/files/ENCFF982YOB/@@download/ENCFF982YOB.bam,https://www.encodeproject.org/files/ENCFF007QMQ/@@download/ENCFF007QMQ.bed.gz
K562,GTF2F1,Paired,https://www.encodeproject.org/files/ENCFF502QVA/@@download/ENCFF502QVA.bam,https://www.encodeproject.org/files/ENCFF007QMQ/@@download/ENCFF007QMQ.bed.gz
K562 genetically modified using stable transfection,eGFP-TEAD2,Paired,https://www.encodeproject.org/files/ENCFF611IJV/@@download/ENCFF611IJV.bam,https://www.encodeproject.org/files/ENCFF777YSR/@@download/ENCFF777YSR.bed.gz
K562 genetically modified using stable transfection,eGFP-TEAD2,Paired,https://www.encodeproject.org/files/ENCFF197TMV/@@download/ENCFF197TMV.bam,https://www.encodeproject.org/files/ENCFF777YSR/@@download/ENCFF777YSR.bed.gz
GM12878,ATF2,Paired,https://www.encodeproject.org/files/ENCFF723OJK/@@download/ENCFF723OJK.bam,https://www.encodeproject.org/files/ENCFF869LKG/@@download/ENCFF869LKG.bed.gz
GM12878,ATF2,Paired,https://www.encodeproject.org/files/ENCFF579YLW/@@download/ENCFF579YLW.bam,https://www.encodeproject.org/files/ENCFF869LKG/@@download/ENCFF869LKG.bed.gz
GM12878,ARID3A,Paired,https://www.encodeproject.org/files/ENCFF519PTB/@@download/ENCFF519PTB.bam,https://www.encodeproject.org/files/ENCFF877OQG/@@download/ENCFF877OQG.bed.gz
GM12878,ARID3A,Paired,https://www.encodeproject.org/files/ENCFF655HZW/@@download/ENCFF655HZW.bam,https://www.encodeproject.org/files/ENCFF877OQG/@@download/ENCFF877OQG.bed.gz
K562 genetically modified using stable transfection,eGFP-POLR2H,Paired,https://www.encodeproject.org/files/ENCFF902NOA/@@download/ENCFF902NOA.bam,https://www.encodeproject.org/files/ENCFF138QHW/@@download/ENCFF138QHW.bed.gz
K562 genetically modified using stable transfection,eGFP-POLR2H,Paired,https://www.encodeproject.org/files/ENCFF658ADO/@@download/ENCFF658ADO.bam,https://www.encodeproject.org/files/ENCFF138QHW/@@download/ENCFF138QHW.bed.gz
K562,THRAP3,Paired,https://www.encodeproject.org/files/ENCFF433NZX/@@download/ENCFF433NZX.bam,https://www.encodeproject.org/files/ENCFF119HTJ/@@download/ENCFF119HTJ.bed.gz
K562,THRAP3,Paired,https://www.encodeproject.org/files/ENCFF713FNS/@@download/ENCFF713FNS.bam,https://www.encodeproject.org/files/ENCFF119HTJ/@@download/ENCFF119HTJ.bed.gz
K562,TARDBP,Paired,https://www.encodeproject.org/files/ENCFF862QKP/@@download/ENCFF862QKP.bam,https://www.encodeproject.org/files/ENCFF654INX/@@download/ENCFF654INX.bed.gz
K562,TARDBP,Paired,https://www.encodeproject.org/files/ENCFF978JTT/@@download/ENCFF978JTT.bam,https://www.encodeproject.org/files/ENCFF654INX/@@download/ENCFF654INX.bed.gz
K562,PHF8,Paired,https://www.encodeproject.org/files/ENCFF000CAR/@@download/ENCFF000CAR.bam,https://www.encodeproject.org/files/ENCFF739TWP/@@download/ENCFF739TWP.bed.gz
K562,PHF8,Paired,https://www.encodeproject.org/files/ENCFF845EFA/@@download/ENCFF845EFA.bam,https://www.encodeproject.org/files/ENCFF739TWP/@@download/ENCFF739TWP.bed.gz
K562,PHF8,Paired,https://www.encodeproject.org/files/ENCFF228ATX/@@download/ENCFF228ATX.bam,https://www.encodeproject.org/files/ENCFF739TWP/@@download/ENCFF739TWP.bed.gz
K562,NFATC3,Paired,https://www.encodeproject.org/files/ENCFF990FAK/@@download/ENCFF990FAK.bam,https://www.encodeproject.org/files/ENCFF951XWI/@@download/ENCFF951XWI.bed.gz
K562,NFATC3,Paired,https://www.encodeproject.org/files/ENCFF410WSQ/@@download/ENCFF410WSQ.bam,https://www.encodeproject.org/files/ENCFF951XWI/@@download/ENCFF951XWI.bed.gz
K562,NFATC3,Paired,https://www.encodeproject.org/files/ENCFF416OBK/@@download/ENCFF416OBK.bam,https://www.encodeproject.org/files/ENCFF951XWI/@@download/ENCFF951XWI.bed.gz
K562,NFATC3,Paired,https://www.encodeproject.org/files/ENCFF208FMF/@@download/ENCFF208FMF.bam,https://www.encodeproject.org/files/ENCFF951XWI/@@download/ENCFF951XWI.bed.gz
GM12878,IRF5,Paired,https://www.encodeproject.org/files/ENCFF495FWL/@@download/ENCFF495FWL.bam,https://www.encodeproject.org/files/ENCFF341MQJ/@@download/ENCFF341MQJ.bed.gz
GM12878,IRF5,Paired,https://www.encodeproject.org/files/ENCFF055QIN/@@download/ENCFF055QIN.bam,https://www.encodeproject.org/files/ENCFF341MQJ/@@download/ENCFF341MQJ.bed.gz
K562 genetically modified using stable transfection,eGFP-NFE2L1,Paired,https://www.encodeproject.org/files/ENCFF408XDP/@@download/ENCFF408XDP.bam,https://www.encodeproject.org/files/ENCFF627BPL/@@download/ENCFF627BPL.bed.gz
